COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;4,82016E+15
Norway;7up Free (L3);2024;11;AI_forecast;AI_P10F;2023;44171601741781900,00
Hungary;Pepsi Max (L3);2023;11;AI_forecast;AI_P10F;2023;45556320860505400,00
Portugal;7up (L3);2024;11;AI_forecast;AI_P10F;2023;18385046392706800,00
Great Britain;Mountain Dew (L3);2025;1;AI_forecast;AI_P10F;2023;1,10654E+15
Hungary;7up (L3);2024;1;AI_forecast;AI_P05F;2023;4,98392E+15
Spain;7up Free (L3);2024;10;AI_forecast;AI_P05F;2023;7,88583E+15
Netherlands;Lipton (L3);2024;9;AI_forecast;AI_P09F;2023;1,24635E+16
Spain;Pepsi Regular (L3);2024;6;AI_forecast;AI_P11F;2023;2,18633E+15
Netherlands;Mountain Dew (L3);2024;7;AI_forecast;AI_P07F;2023;0
Portugal;Lipton (L3);2024;1;AI_forecast;AI_PF;2023;6,2371E+15
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_PF;2023;1,05945E+22
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P03F;2023;1,60716E+16
Great Britain;Pepsi Regular (L3);2023;5;AI_forecast;AI_P05F;2023;1,83661E+15
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P12F;2023;2,67028E+15
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P03F;2023;9,57478E+15
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P08F;2023;1264307432946920,00
Czech;Pepsi Max (L3);2024;3;AI_forecast;AI_P10F;2023;4,52293E+15
Great Britain;7up (L3);2023;8;AI_forecast;AI_P04F;2023;2,44486E+16
Great Britain;7up (L3);2024;9;AI_forecast;AI_P07F;2023;1,15029E+16
Hungary;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;6,0968E+14
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P11F;2023;1,13304E+16
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_P10F;2023;8,48721E+15
Great Britain;7up (L3);2025;4;AI_forecast;AI_P12F;2023;3,79481E+15
Norway;Pepsi Regular (L3);2024;6;AI_forecast;AI_P09F;2023;4,56398E+15
Spain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P11F;2023;1,36388E+16
Norway;7up Free (L3);2023;12;AI_forecast;AI_P11F;2023;4,62861E+15
Hungary;7up Free (L3);2024;8;AI_forecast;AI_P06F;2023;4,40815E+15
Denmark;Pepsi Max (L3);2023;5;AI_forecast;AI_P02F;2023;1,71738E+16
Great Britain;Lipton (L3);2025;1;AI_forecast;AI_P11F;2023;5,84728E+15
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P09F;2023;2,53819E+16
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P09F;2023;24197641967181200,00
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_PF;2023;7,44431E+15
Great Britain;Mountain Dew (L3);2023;4;AI_forecast;AI_P02F;2023;1,70067E+16
Great Britain;Mountain Dew (L3);2023;7;AI_forecast;AI_P05F;2023;2,03873E+15
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_P08F;2023;1,39803E+16
Norway;Pepsi Regular (L3);2024;9;AI_forecast;AI_P11F;2023;3,51818E+15
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_P05F;2023;1,05724E+23
Denmark;Pepsi Max (L3);2025;2;AI_forecast;AI_P10F;2023;2,03386E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P08F;2023;2,36913E+15
Hungary;Pepsi Regular (L3);2023;9;AI_forecast;AI_P09F;2023;1,69028E+16
Hungary;7up (L3);2024;3;AI_forecast;AI_P10F;2023;9,75741E+15
Spain;Pepsi Max (L3);2023;12;AI_forecast;AI_P07F;2023;1,17356E+16
Netherlands;Mountain Dew (L3);2024;6;AI_forecast;AI_P04F;2023;0
Denmark;7up Free (L3);2024;5;AI_forecast;AI_P08F;2023;1,30023E+16
Hungary;Pepsi Max (L3);2024;9;AI_forecast;AI_P10F;2023;5,17378E+16
Czech;Lipton (L3);2025;2;AI_forecast;AI_P09F;2023;2,39777E+16
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P10F;2023;1,82805E+16
Great Britain;Lipton (L3);2023;5;AI_forecast;AI_P04F;2023;6,3834E+15
Norway;7up (L3);2024;1;AI_forecast;AI_P03F;2023;0
Netherlands;Lipton (L3);2023;8;AI_forecast;AI_P05F;2023;2,25715E+15
Hungary;Lipton (L3);2024;5;AI_forecast;AI_P06F;2023;3,27773E+15
Netherlands;Mountain Dew (L3);2024;12;AI_forecast;AI_P07F;2023;0
Czech;Pepsi Regular (L3);2023;10;AI_forecast;AI_P06F;2023;8,38031E+15
Portugal;7up Free (L3);2023;8;AI_forecast;AI_P08F;2023;1,57139E+16
Spain;7up (L3);2023;7;AI_forecast;AI_P06F;2023;1,19153E+16
Great Britain;Pepsi Max (L3);2023;11;AI_forecast;AI_P05F;2023;114701287985879000000000,00
Czech;Mountain Dew (L3);2023;12;AI_forecast;AI_PF;2023;8,61385E+15
Italy;Pepsi Max (L3);2024;9;AI_forecast;AI_P06F;2023;1,45917E+16
Great Britain;7up (L3);2025;1;AI_forecast;AI_P08F;2023;0
Spain;Pepsi Regular (L3);2024;11;AI_forecast;AI_P11F;2023;1454888735968400,00
Norway;Pepsi Max (L3);2023;5;AI_forecast;AI_P03F;2023;2,1116E+16
Netherlands;Pepsi Max (L3);2024;9;AI_forecast;AI_P09F;2023;1,01928E+16
Norway;Pepsi Regular (L3);2024;8;AI_forecast;AI_P11F;2023;4,2954E+15
Hungary;Pepsi Max (L3);2024;2;AI_forecast;AI_P04F;2023;4,46596E+16
Netherlands;Pepsi Regular (L3);2024;4;AI_forecast;AI_P06F;2023;4,12118E+15
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_P03F;2023;1,07548E+23
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P04F;2023;8,69137E+15
Great Britain;Lipton (L3);2024;12;AI_forecast;AI_P08F;2023;6,71156E+15
Great Britain;Lipton (L3);2023;4;AI_forecast;AI_PF;2023;6,02669E+15
Great Britain;Lipton (L3);2023;6;AI_forecast;AI_P05F;2023;6,75293E+15
Hungary;Pepsi Regular (L3);2023;12;AI_forecast;AI_P09F;2023;1,59874E+15
Hungary;Pepsi Regular (L3);2023;12;AI_forecast;AI_P11F;2023;1,41441E+16
Spain;Lipton (L3);2023;10;AI_forecast;AI_P06F;2023;1,4163E+16
Denmark;7up (L3);2023;11;AI_forecast;AI_P07F;2023;0,00
Czech;Pepsi Regular (L3);2024;7;AI_forecast;AI_P11F;2023;1,03229E+16
Norway;Pepsi Regular (L3);2024;6;AI_forecast;AI_P08F;2023;4,66911E+16
Italy;Pepsi Max (L3);2023;12;AI_forecast;AI_P07F;2023;1,51607E+16
Czech;Pepsi Max (L3);2023;7;AI_forecast;AI_P03F;2023;3,86256E+15
Spain;Pepsi Max (L3);2023;10;AI_forecast;AI_P02F;2023;8,80938E+15
Hungary;Pepsi Regular (L3);2024;3;AI_forecast;AI_P03F;2023;1,333E+16
Spain;7up Free (L3);2023;12;AI_forecast;AI_P12F;2023;7,73117E+14
Netherlands;Pepsi Max (L3);2024;9;AI_forecast;AI_P12F;2023;9,40151E+15
Czech;Lipton (L3);2024;3;AI_forecast;AI_P09F;2023;2,59422E+16
Great Britain;7up Free (L3);2023;9;AI_forecast;AI_P03F;2023;1,32918E+16
Great Britain;7up (L3);2024;10;AI_forecast;AI_P05F;2023;2,7866E+16
Great Britain;7up (L3);2023;5;AI_forecast;AI_P05F;2023;1,54178E+16
Denmark;7up (L3);2023;4;AI_forecast;AI_P04F;2023;0
Czech;Pepsi Regular (L3);2024;4;AI_forecast;AI_P10F;2023;9,95452E+14
Denmark;7up (L3);2024;1;AI_forecast;AI_PF;2023;0
Czech;Pepsi Regular (L3);2023;11;AI_forecast;AI_P06F;2023;10566727737090500,00
Portugal;Pepsi Max (L3);2023;8;AI_forecast;AI_P04F;2023;2,3146E+16
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P09F;2023;2314430485360620,00
Great Britain;Mountain Dew (L3);2024;6;AI_forecast;AI_P12F;2023;1,74961E+14
Portugal;7up (L3);2024;7;AI_forecast;AI_P07F;2023;5,6132E+15
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P04F;2023;8,80526E+14
Norway;Mountain Dew (L3);2023;7;AI_forecast;AI_P04F;2023;9,83195E+15
Hungary;Lipton (L3);2024;2;AI_forecast;AI_P04F;2023;2,8038E+16
Norway;Pepsi Max (L3);2024;8;AI_forecast;AI_P08F;2023;3,57271E+15
Portugal;Pepsi Max (L3);2024;5;AI_forecast;AI_P07F;2023;2,27654E+15
Norway;Lipton (L3);2024;11;AI_forecast;AI_P09F;2023;630207468588511,00
Spain;7up (L3);2023;9;AI_forecast;AI_P06F;2023;9,18562E+15
Czech;Mountain Dew (L3);2024;3;AI_forecast;AI_P06F;2023;7,38109E+15
Great Britain;Pepsi Regular (L3);2023;4;AI_forecast;AI_P02F;2023;1,39198E+15
Spain;Pepsi Max (L3);2025;2;AI_forecast;AI_P12F;2023;1,44379E+16
Great Britain;7up Free (L3);2023;10;AI_forecast;AI_P10F;2023;1,06264E+14
Norway;Mountain Dew (L3);2023;12;AI_forecast;AI_P07F;2023;6,52996E+15
Great Britain;7up (L3);2024;4;AI_forecast;AI_P02F;2023;2,42161E+16
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P05F;2023;1,17656E+16
Norway;Pepsi Regular (L3);2024;11;AI_forecast;AI_P09F;2023;29236229223479300,00
Spain;Pepsi Regular (L3);2023;10;AI_forecast;AI_P10F;2023;1,42858E+16
Denmark;7up (L3);2024;10;AI_forecast;AI_P11F;2023;0
Spain;Pepsi Regular (L3);2024;8;AI_forecast;AI_P11F;2023;1,95778E+15
Italy;Pepsi Max (L3);2024;5;AI_forecast;AI_P04F;2023;1,80799E+15
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P05F;2023;6,85793E+15
Great Britain;Pepsi Regular (L3);2023;11;AI_forecast;AI_P11F;2023;16113830800644500,00
Great Britain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P05F;2023;1,0103E+16
Great Britain;Mountain Dew (L3);2024;6;AI_forecast;AI_P04F;2023;1,5201E+15
Great Britain;7up (L3);2024;1;AI_forecast;AI_P12F;2023;1,28415E+16
Netherlands;Lipton (L3);2024;7;AI_forecast;AI_P09F;2023;2,08072E+16
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P06F;2023;1,95215E+16
Norway;Pepsi Max (L3);2023;12;AI_forecast;AI_P09F;2023;2,23641E+15
Norway;Pepsi Max (L3);2024;8;AI_forecast;AI_P11F;2023;3,60193E+16
Netherlands;7up (L3);2024;6;AI_forecast;AI_P08F;2023;1,1852E+16
Spain;7up (L3);2023;12;AI_forecast;AI_P10F;2023;9,89465E+14
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;1,18671E+22
Italy;Pepsi Regular (L3);2024;5;AI_forecast;AI_P05F;2023;1,82986E+16
Great Britain;Pepsi Regular (L3);2024;2;AI_forecast;AI_P05F;2023;1,06031E+16
Czech;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;4,13212E+16
Hungary;Pepsi Regular (L3);2024;11;AI_forecast;AI_P06F;2023;11708503635072300,00
Norway;7up (L3);2023;11;AI_forecast;AI_P06F;2023;1695239011063280,00
Denmark;7up Free (L3);2024;8;AI_forecast;AI_P12F;2023;2,4377E+16
Denmark;Pepsi Max (L3);2023;10;AI_forecast;AI_P05F;2023;2,00027E+16
Great Britain;Pepsi Regular (L3);2024;3;AI_forecast;AI_P04F;2023;1,22972E+16
Denmark;Pepsi Max (L3);2025;1;AI_forecast;AI_P08F;2023;2,3079E+15
Italy;7up (L3);2024;2;AI_forecast;AI_P05F;2023;1,34657E+15
Great Britain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P03F;2023;1,20022E+16
Czech;Mountain Dew (L3);2024;5;AI_forecast;AI_P11F;2023;7,92474E+15
Italy;Pepsi Regular (L3);2023;3;AI_forecast;AI_P02F;2023;1,96201E+16
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_P03F;2023;9,48328E+15
Hungary;Pepsi Max (L3);2024;1;AI_forecast;AI_PF;2023;5,30557E+15
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P08F;2023;6,6597E+14
Great Britain;Pepsi Regular (L3);2023;4;AI_forecast;AI_P04F;2023;1,50995E+16
Netherlands;7up Free (L3);2024;6;AI_forecast;AI_P07F;2023;1,65906E+16
Spain;Pepsi Max (L3);2024;1;AI_forecast;AI_P04F;2023;1,00252E+16
Great Britain;Mountain Dew (L3);2024;6;AI_forecast;AI_P02F;2023;1,7787E+16
Spain;7up Free (L3);2024;10;AI_forecast;AI_P12F;2023;8,09596E+15
Netherlands;Pepsi Max (L3);2023;2;AI_forecast;AI_P02F;2023;7,35054E+15
Norway;Mountain Dew (L3);2025;3;AI_forecast;AI_P11F;2023;3,97299E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;27540183360297700,00
Norway;Mountain Dew (L3);2024;5;AI_forecast;AI_P03F;2023;2,24783E+16
Great Britain;7up (L3);2023;10;AI_forecast;AI_P06F;2023;5,12548E+16
Spain;Lipton (L3);2024;8;AI_forecast;AI_P10F;2023;1,89721E+16
Norway;Mountain Dew (L3);2024;3;AI_forecast;AI_P05F;2023;0
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P10F;2023;4,60705E+16
Netherlands;7up Free (L3);2023;6;AI_forecast;AI_P02F;2023;1,43209E+16
Hungary;7up (L3);2023;12;AI_forecast;AI_P11F;2023;0
Great Britain;7up (L3);2024;2;AI_forecast;AI_P02F;2023;1,81132E+16
Norway;Pepsi Regular (L3);2023;3;AI_forecast;AI_P03F;2023;3,82114E+16
Portugal;Pepsi Regular (L3);2024;10;AI_forecast;AI_P05F;2023;1,72865E+15
Italy;7up (L3);2023;11;AI_forecast;AI_P09F;2023;18267436760562500,00
Norway;Lipton (L3);2024;1;AI_forecast;AI_P05F;2023;2,94994E+15
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;5,15089E+16
Hungary;Mountain Dew (L3);2024;9;AI_forecast;AI_P09F;2023;4,47778E+16
Hungary;Pepsi Regular (L3);2024;4;AI_forecast;AI_P03F;2023;1,40031E+15
Denmark;Pepsi Regular (L3);2024;9;AI_forecast;AI_P09F;2023;4,76894E+15
Spain;7up Free (L3);2023;7;AI_forecast;AI_P05F;2023;7,92235E+15
Portugal;7up Free (L3);2024;1;AI_forecast;AI_P09F;2023;1,09081E+15
Hungary;Pepsi Max (L3);2024;2;AI_forecast;AI_P06F;2023;4,09867E+16
Great Britain;Lipton (L3);2024;8;AI_forecast;AI_P06F;2023;7,06623E+15
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P05F;2023;6,70461E+13
Czech;Lipton (L3);2024;1;AI_forecast;AI_PF;2023;1,91845E+16
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P02F;2023;2,14595E+16
Portugal;7up (L3);2024;11;AI_forecast;AI_P08F;2023;15302361396803400,00
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P02F;2023;11609940471509600,00
Czech;7up (L3);2023;10;AI_forecast;AI_P04F;2023;7,19035E+15
Spain;7up Free (L3);2024;8;AI_forecast;AI_P10F;2023;9,69288E+15
Czech;Pepsi Regular (L3);2024;5;AI_forecast;AI_P04F;2023;1,01108E+16
Great Britain;Pepsi Max (L3);2025;4;AI_forecast;AI_P11F;2023;9,82702E+15
Great Britain;7up (L3);2024;5;AI_forecast;AI_P05F;2023;3,01962E+16
Spain;Lipton (L3);2025;2;AI_forecast;AI_P09F;2023;1,3519E+16
Portugal;Pepsi Regular (L3);2023;10;AI_forecast;AI_P02F;2023;1,82915E+16
Portugal;7up Free (L3);2024;10;AI_forecast;AI_P08F;2023;1,23584E+16
Norway;7up Free (L3);2024;5;AI_forecast;AI_P04F;2023;4,88216E+15
Great Britain;Pepsi Max (L3);2024;5;AI_forecast;AI_P05F;2023;1,20084E+23
Italy;Pepsi Max (L3);2023;6;AI_forecast;AI_P06F;2023;1,91742E+14
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P04F;2023;2,18309E+15
Hungary;Pepsi Regular (L3);2025;1;AI_forecast;AI_P11F;2023;1,31799E+16
Great Britain;7up (L3);2023;6;AI_forecast;AI_P03F;2023;1,53998E+15
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;2,88425E+14
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P03F;2023;3,02944E+16
Norway;Pepsi Max (L3);2025;3;AI_forecast;AI_P10F;2023;2,35514E+16
Netherlands;Lipton (L3);2024;8;AI_forecast;AI_P05F;2023;2,48663E+16
Spain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P09F;2023;1,15095E+16
Denmark;Mountain Dew (L3);2023;6;AI_forecast;AI_PF;2023;2,53964E+15
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_P02F;2023;1,06201E+22
Netherlands;Pepsi Max (L3);2024;2;AI_forecast;AI_P05F;2023;7,80593E+15
Netherlands;Pepsi Regular (L3);2024;5;AI_forecast;AI_P05F;2023;5,05878E+15
Great Britain;Lipton (L3);2024;3;AI_forecast;AI_P08F;2023;6,1527E+15
Spain;Pepsi Max (L3);2025;2;AI_forecast;AI_P10F;2023;1,1957E+16
Hungary;Pepsi Regular (L3);2024;12;AI_forecast;AI_P09F;2023;1,56816E+16
Portugal;7up (L3);2024;3;AI_forecast;AI_P08F;2023;2,06288E+16
Netherlands;Pepsi Max (L3);2023;6;AI_forecast;AI_P05F;2023;1,07699E+16
Norway;7up (L3);2025;2;AI_forecast;AI_P10F;2023;0
Norway;Pepsi Regular (L3);2023;1;AI_forecast;AI_PF;2023;2,40659E+16
Hungary;Pepsi Max (L3);2023;12;AI_forecast;AI_PF;2023;6,11509E+15
Hungary;Pepsi Max (L3);2024;5;AI_forecast;AI_P03F;2023;4,32566E+14
Spain;Pepsi Max (L3);2024;3;AI_forecast;AI_P02F;2023;8,69003E+15
Czech;Pepsi Max (L3);2023;8;AI_forecast;AI_P06F;2023;3,91506E+15
Netherlands;Pepsi Max (L3);2024;12;AI_forecast;AI_P07F;2023;8,48039E+15
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P03F;2023;9,73056E+15
Netherlands;7up (L3);2023;7;AI_forecast;AI_P05F;2023;1,63034E+16
Netherlands;7up (L3);2025;3;AI_forecast;AI_P10F;2023;1,15194E+16
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P03F;2023;6,17915E+15
Netherlands;Pepsi Max (L3);2024;2;AI_forecast;AI_P06F;2023;7,65628E+15
Spain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P10F;2023;1,1619E+16
Italy;7up (L3);2023;4;AI_forecast;AI_P03F;2023;1,47883E+16
Portugal;7up Free (L3);2024;8;AI_forecast;AI_P12F;2023;1,6553E+16
Hungary;Pepsi Max (L3);2024;10;AI_forecast;AI_P11F;2023;4,01583E+15
Great Britain;Pepsi Regular (L3);2024;6;AI_forecast;AI_P02F;2023;4,39297E+15
Italy;Pepsi Regular (L3);2025;1;AI_forecast;AI_P11F;2023;2,01638E+15
Spain;7up Free (L3);2023;5;AI_forecast;AI_PF;2023;7,68297E+15
Great Britain;7up (L3);2024;2;AI_forecast;AI_P06F;2023;0
Czech;Pepsi Regular (L3);2024;10;AI_forecast;AI_P05F;2023;8,83526E+15
Portugal;Pepsi Max (L3);2025;3;AI_forecast;AI_P10F;2023;2,17678E+16
Hungary;Pepsi Max (L3);2024;7;AI_forecast;AI_P09F;2023;4,20056E+15
Great Britain;Pepsi Max (L3);2024;11;AI_forecast;AI_P07F;2023;103357850430635000000000,00
Denmark;Pepsi Max (L3);2024;10;AI_forecast;AI_P09F;2023;2,79067E+16
Norway;Pepsi Max (L3);2023;8;AI_forecast;AI_P02F;2023;3,09402E+16
Netherlands;Lipton (L3);2024;5;AI_forecast;AI_P11F;2023;1,70487E+16
Spain;Pepsi Regular (L3);2023;11;AI_forecast;AI_P11F;2023;14226487695374600,00
Spain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P08F;2023;1,61287E+16
Denmark;Pepsi Max (L3);2024;10;AI_forecast;AI_P11F;2023;1,90853E+15
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P05F;2023;2,44227E+16
Great Britain;Mountain Dew (L3);2024;1;AI_forecast;AI_P11F;2023;1,04046E+16
Great Britain;7up Free (L3);2024;10;AI_forecast;AI_P10F;2023;5,94173E+15
Great Britain;7up (L3);2024;3;AI_forecast;AI_P05F;2023;8,7539E+15
Denmark;Pepsi Regular (L3);2024;10;AI_forecast;AI_P09F;2023;4,4779E+15
Netherlands;Pepsi Max (L3);2024;3;AI_forecast;AI_P11F;2023;1,17877E+16
Norway;Pepsi Max (L3);2024;2;AI_forecast;AI_P06F;2023;2,15617E+16
Hungary;Lipton (L3);2024;6;AI_forecast;AI_P12F;2023;3,09526E+16
Portugal;Pepsi Max (L3);2023;10;AI_forecast;AI_P10F;2023;1,95495E+15
Hungary;Mountain Dew (L3);2023;10;AI_forecast;AI_P06F;2023;3,62796E+15
Great Britain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P07F;2023;1,76337E+15
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P07F;2023;1,94611E+16
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P08F;2023;2,07992E+16
Netherlands;7up Free (L3);2023;12;AI_forecast;AI_PF;2023;1,3155E+16
Great Britain;7up (L3);2024;5;AI_forecast;AI_P12F;2023;1,10478E+16
Netherlands;Pepsi Max (L3);2024;2;AI_forecast;AI_P07F;2023;8,21891E+15
Portugal;Lipton (L3);2023;12;AI_forecast;AI_P11F;2023;6,8612E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_PF;2023;3,49038E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P11F;2023;4,25503E+16
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;2,69233E+16
Great Britain;Lipton (L3);2023;5;AI_forecast;AI_P04F;2023;6,21818E+15
Great Britain;Mountain Dew (L3);2023;4;AI_forecast;AI_P02F;2023;1,40681E+16
Hungary;7up (L3);2024;5;AI_forecast;AI_PF;2023;5,30589E+16
Norway;7up (L3);2023;6;AI_forecast;AI_P04F;2023;1,01801E+16
Hungary;Lipton (L3);2023;7;AI_forecast;AI_P06F;2023;5,06506E+16
Netherlands;Pepsi Regular (L3);2024;2;AI_forecast;AI_P11F;2023;4,55901E+14
Hungary;Mountain Dew (L3);2025;2;AI_forecast;AI_P09F;2023;3,37599E+15
Czech;Lipton (L3);2024;10;AI_forecast;AI_P06F;2023;2,83277E+16
Hungary;Pepsi Regular (L3);2024;3;AI_forecast;AI_P08F;2023;1,19122E+16
Spain;Pepsi Max (L3);2024;8;AI_forecast;AI_P10F;2023;1,60036E+15
Great Britain;7up Free (L3);2023;10;AI_forecast;AI_P10F;2023;1,09989E+16
Norway;Mountain Dew (L3);2023;11;AI_forecast;AI_P07F;2023;29665317017563000,00
Norway;7up (L3);2023;8;AI_forecast;AI_P05F;2023;1,08734E+16
Norway;Pepsi Regular (L3);2024;1;AI_forecast;AI_P03F;2023;2,42591E+15
Netherlands;Mountain Dew (L3);2023;4;AI_forecast;AI_P04F;2023;0
Norway;Pepsi Max (L3);2024;9;AI_forecast;AI_P09F;2023;2,18438E+16
Czech;Pepsi Regular (L3);2023;7;AI_forecast;AI_P06F;2023;9,8004E+15
Hungary;Mountain Dew (L3);2023;8;AI_forecast;AI_P04F;2023;4,80006E+16
Great Britain;Lipton (L3);2023;12;AI_forecast;AI_P08F;2023;5,58976E+15
Hungary;7up (L3);2024;6;AI_forecast;AI_P05F;2023;6,71557E+15
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_P06F;2023;8,67572E+15
Portugal;Pepsi Regular (L3);2023;7;AI_forecast;AI_P07F;2023;2,75149E+15
Hungary;Lipton (L3);2023;12;AI_forecast;AI_P06F;2023;2,31509E+15
Portugal;Pepsi Max (L3);2024;2;AI_forecast;AI_P08F;2023;2,07376E+16
Denmark;7up Free (L3);2023;10;AI_forecast;AI_P09F;2023;4,11621E+15
Hungary;Mountain Dew (L3);2024;7;AI_forecast;AI_P12F;2023;5,26456E+15
Hungary;7up (L3);2024;3;AI_forecast;AI_PF;2023;4,21782E+15
Norway;Mountain Dew (L3);2024;8;AI_forecast;AI_P06F;2023;5,92265E+14
Netherlands;Pepsi Max (L3);2025;4;AI_forecast;AI_P11F;2023;8,33995E+15
Spain;Pepsi Regular (L3);2023;7;AI_forecast;AI_P06F;2023;1,53063E+16
Denmark;7up Free (L3);2024;8;AI_forecast;AI_P04F;2023;1,32528E+16
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P04F;2023;1,80768E+16
Hungary;Mountain Dew (L3);2024;3;AI_forecast;AI_P12F;2023;4,81265E+15
Hungary;Mountain Dew (L3);2025;1;AI_forecast;AI_P11F;2023;4,3153E+16
Spain;Lipton (L3);2024;1;AI_forecast;AI_P04F;2023;1,21711E+16
Netherlands;Pepsi Max (L3);2023;5;AI_forecast;AI_P05F;2023;9,26921E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;4,83077E+15
Hungary;7up Free (L3);2024;5;AI_forecast;AI_P05F;2023;2,4582E+16
Netherlands;Pepsi Max (L3);2024;5;AI_forecast;AI_P09F;2023;1,00533E+16
Netherlands;Lipton (L3);2024;12;AI_forecast;AI_P07F;2023;1,33206E+16
Hungary;7up Free (L3);2024;3;AI_forecast;AI_P12F;2023;7,39793E+15
Great Britain;Pepsi Regular (L3);2025;1;AI_forecast;AI_P09F;2023;7,21104E+15
Czech;Mountain Dew (L3);2023;11;AI_forecast;AI_P08F;2023;7398493408615810,00
Czech;Lipton (L3);2023;6;AI_forecast;AI_P06F;2023;3,40112E+15
Spain;Pepsi Max (L3);2023;1;AI_forecast;AI_PF;2023;9,33054E+15
Great Britain;7up Free (L3);2023;7;AI_forecast;AI_PF;2023;1,71305E+16
Norway;Pepsi Regular (L3);2024;10;AI_forecast;AI_P12F;2023;3,10993E+16
Norway;Pepsi Max (L3);2024;9;AI_forecast;AI_P07F;2023;1,96011E+16
Netherlands;Lipton (L3);2024;7;AI_forecast;AI_P11F;2023;2,26044E+15
Portugal;Pepsi Max (L3);2023;11;AI_forecast;AI_P09F;2023;21675738898955300,00
Hungary;Pepsi Max (L3);2023;9;AI_forecast;AI_P06F;2023;4,84379E+15
Great Britain;Lipton (L3);2024;11;AI_forecast;AI_P08F;2023;7809213690574670,00
Great Britain;7up Free (L3);2023;8;AI_forecast;AI_P08F;2023;1,5107E+15
Hungary;Pepsi Regular (L3);2023;11;AI_forecast;AI_P03F;2023;13623931663318600,00
Spain;Lipton (L3);2024;2;AI_forecast;AI_P03F;2023;1,13946E+16
Norway;7up (L3);2024;9;AI_forecast;AI_P07F;2023;0
Great Britain;7up (L3);2024;6;AI_forecast;AI_P06F;2023;1,0542E+16
Spain;Lipton (L3);2023;11;AI_forecast;AI_P03F;2023;14455462056442300,00
Netherlands;Lipton (L3);2023;6;AI_forecast;AI_P04F;2023;2,22491E+14
Netherlands;Lipton (L3);2024;4;AI_forecast;AI_P11F;2023;1,30598E+16
